"subject" "variable" "LAYING" "SITTING" "STANDING" "WALKING" "WALKING_DOWNSTAIRS" "WALKING_UPSTAIRS"
"19" "tgravityaccmeanx" -0.680043155060241 0.581371509041096 0.944045837534247 0.935222559230769 0.881940855128205 0.8294283725
"19" "tgravityaccmeany" 0.725646622771084 0.360343534657534 -0.223897807808219 -0.2233381 -0.215018042307692 -0.3871007085
"19" "tgravityaccmeanz" 0.68762385253012 0.489126594657534 0.130643717849315 -0.0898428797307692 -0.126146868942821 -0.2210087627
"19" "tbodyaccjerkmeanx" 0.0772317998650602 0.0753747129191781 0.0754120366712329 0.0822246284461538 0.0730930306923077 0.08315450836225
"19" "tbodyaccjerkmeany" 0.011149573306747 0.0137921005843836 0.00991338273931507 0.0144113482019523 -0.0386872111282051 0.056818586275
"19" "tbodyaccjerkmeanz" -0.000988690855325301 0.00173106800213699 0.00129216333878082 -0.0327528722288462 -0.00955202497435897 0.0316681980575
"19" "tbodygyromeanx" -0.0312072730559566 -0.0214151280054795 -0.025090574020274 -0.0274970979894231 -0.205775427307692 0.0388537087875
"19" "tbodygyromeany" -0.0952628014096386 -0.0520207886438356 -0.0631429827260274 -0.0751569333730769 0.0274707556666667 -0.134514320575
"19" "tbodygyromeanz" 0.10860511373494 0.0968980718168493 0.0710520180136986 0.0798106981923077 0.163962510807692 -0.000233248224999999
"19" "tbodygyrojerkmeanx" -0.0956018266746988 -0.100986131452055 -0.0990467890520548 -0.0832353261384615 -0.0337429578461538 -0.1018063044
"19" "tbodygyrojerkmeany" -0.0371476597051807 -0.0425170215068493 -0.0422918533780822 -0.0307128442115385 -0.0394612603358974 -0.0346288461475
"19" "tbodygyrojerkmeanz" -0.0599161477951807 -0.0590801684246575 -0.0523769867072603 -0.0603091962115385 -0.0545565563487179 -0.0533545875525
"19" "tbodyaccmagmean" -0.96626080686747 -0.962074065616438 -0.960505683561644 0.0648173438653846 0.644604325128205 0.01738119347275
"19" "tgravityaccmagmean" -0.96626080686747 -0.962074065616438 -0.960505683561644 0.0648173438653846 0.644604325128205 0.01738119347275
"19" "tbodyaccjerkmagmean" -0.98478434 -0.986423976027397 -0.983068923561644 0.109450990201923 0.434490400974359 -0.114189605875
"19" "tbodygyromagmean" -0.953263432771084 -0.942229043835616 -0.94174504109589 0.100045071430769 0.418004608615385 -0.06161577145
"19" "tbodygyrojerkmagmean" -0.985342497710843 -0.989450316575342 -0.985801637671233 -0.164699977592308 0.0875816618205128 -0.372790526575
"19" "fbodyaccmeanx" -0.97453373 -0.979238031780822 -0.987352048356164 -0.0299815666923077 0.537012022051282 -0.15687949467775
"19" "fbodyaccmeany" -0.972798824096386 -0.960763181917808 -0.952872872465753 0.169258575663077 0.494457802230769 0.111818164225
"19" "fbodyaccmeanz" -0.985340447349398 -0.96633509109589 -0.968543351780822 -0.104423357596154 0.110659220744872 -0.2196444734075
"19" "fbodyaccjerkmeanx" -0.983478561807229 -0.986775590136986 -0.985039596164384 0.0336380997853846 0.474317256051282 -0.2053226461925
"19" "fbodyaccjerkmeany" -0.974878270963855 -0.979141571643836 -0.970011345890411 0.0107318703980769 0.276716853307692 -0.073928372175
"19" "fbodyaccjerkmeanz" -0.986506488795181 -0.98398048 -0.983463295479452 -0.129367902596154 0.0595905768717949 -0.3806571232
"19" "fbodygyromeanx" -0.974196217590361 -0.981743664931507 -0.947865639178082 0.228142361865385 0.474962448333333 -0.194485509535
"19" "fbodygyromeany" -0.972061003493976 -0.968188675753425 -0.975061671643836 -0.0973549846596154 0.147083143564103 -0.2254218170275
"19" "fbodygyromeanz" -0.97393233253012 -0.968235777945205 -0.965100636164384 -0.01050470716 0.210673073192308 -0.06612935167
"19" "fbodyaccmagmean" -0.971957401325301 -0.962632577945206 -0.968910788767123 0.0322272296217308 0.586637550769231 -0.07962876322
"19" "fbodybodyaccjerkmagmean" -0.980621564096386 -0.983751646712329 -0.979135412739726 0.0730179928688462 0.538404846128205 -0.187391317015
"19" "fbodybodygyromagmean" -0.965624724457831 -0.964238768493151 -0.958578129589041 -0.0952460452365385 0.203979764835897 -0.28884026785
"19" "fbodybodygyrojerkmagmean" -0.981890470361446 -0.986727418493151 -0.984536610136986 -0.262442822846154 -0.0229045295641026 -0.4771839145
"20" "tbodyaccmeanx" 0.239507882205882 0.278045439090909 0.278076904657534 0.272589336470588 0.296144421355556 0.252098317156863
"20" "tbodyaccmeany" -0.0144406281132353 -0.0147229305131818 -0.0180695049161644 -0.021199992245098 -0.00964120773155556 -0.0282258047588235
"20" "tbodyaccmeanz" -0.104274322538235 -0.108369634515152 -0.100402759931507 -0.113539477098039 -0.104602925937778 -0.121023947784314
"20" "tgravityaccmeanx" -0.472431415573529 0.924454522424242 0.911231752465753 0.899965205686274 0.91972663 0.777095717058824
"20" "tgravityaccmeany" 0.864882956617647 0.0733385412878788 -0.305938716712329 -0.344443913137255 -0.277419718666667 -0.479894842941176
"20" "tgravityaccmeanz" 0.477573305 0.151679135228788 0.0708655286023288 -0.035130214 -0.0282591579777778 -0.130117634791765
"20" "tbodyaccjerkmeanx" 0.0892716006470588 0.0746568393030303 0.0763556159315068 0.0841234323137255 0.0695031058 0.0836451256901961
"20" "tbodyaccjerkmeany" 0.00110822495382353 0.00597430268636364 0.0116930221630137 -0.0210619558882353 0.00436449644888889 0.00659982629803922
"20" "tbodyaccjerkmeanz" -0.00309891846569118 0.00160134859924242 -0.00613681937487671 0.00634457223529412 -0.00253482149777778 -0.024542099304902
"20" "tbodygyromeanx" -0.0231760616308824 -0.036405928969697 -0.0241335049573973 -0.0234104225980392 -0.111367747557778 0.0659193258862745
"20" "tbodygyromeany" -0.0954899626029412 -0.0650689347121212 -0.0698308923617808 -0.074105054612549 0.0139023395111111 -0.174650964745098
"20" "tbodygyromeanz" 0.123680209926471 0.0642882138333333 0.0773671448739726 0.0851359929294118 0.103900480541333 0.058701941845098
"20" "tbodygyrojerkmeanx" -0.0995033069117647 -0.0959970816060606 -0.102049132684932 -0.0679992365372549 -0.0452503065777778 -0.148389168870392
"20" "tbodygyrojerkmeany" -0.038776298 -0.0407299244348485 -0.0432152397506849 -0.0514175758627451 -0.0577371504488889 -0.0189816250372549
"20" "tbodygyrojerkmeanz" -0.0610028293088235 -0.0465835149090909 -0.051815224739726 -0.0549273707529412 -0.061531283 -0.0518985451176471
"20" "tbodyaccmagmean" -0.960743126176471 -0.952738043030303 -0.92240685739726 0.039402280578902 0.221851587933333 0.00872502461176471
"20" "tgravityaccmagmean" -0.960743126176471 -0.952738043030303 -0.92240685739726 0.039402280578902 0.221851587933333 0.00872502461176471
"20" "tbodyaccjerkmagmean" -0.984670073823529 -0.978774578333333 -0.956624899041096 -0.0429359302764706 -0.0612699838466667 -0.255611242098039
"20" "tbodygyromagmean" -0.9604473725 -0.939574435606061 -0.883675028630137 0.0686275147882353 0.0938419436933333 0.0223302538235294
"20" "tbodygyrojerkmagmean" -0.986749500882353 -0.983010276060606 -0.94793650109589 -0.194893253196078 -0.268183423577778 -0.37192841627451
"20" "fbodyaccmeanx" -0.965728781617647 -0.981203064242424 -0.96193272890411 -0.147404272166667 -0.0343309987555556 -0.140439074776471
"20" "fbodyaccmeany" -0.965595958382353 -0.945198619242424 -0.898194212465753 0.403465950921569 0.524187686888889 -0.0293832440223529
"20" "fbodyaccmeanz" -0.976392651323529 -0.947597457121212 -0.929985824794521 -0.272213861705882 -0.188098811986667 -0.318431522156863
"20" "fbodyaccjerkmeanx" -0.983889985147059 -0.982243603030303 -0.959710489315069 -0.138717234372549 -0.199360430553978 -0.256162264623529
"20" "fbodyaccjerkmeany" -0.9772207075 -0.971158287575758 -0.935717554109589 0.157933952294118 0.20582901724 -0.312161098966667
"20" "fbodyaccjerkmeanz" -0.982876212058823 -0.973211461363636 -0.952741107945206 -0.34599447627451 -0.356220245355556 -0.492755895098039
"20" "fbodygyromeanx" -0.982619403529412 -0.969913284393939 -0.881019424794521 -0.0936248686019608 -0.0629572600911111 -0.372684353921569
"20" "fbodygyromeany" -0.973120029558823 -0.964643068787879 -0.91064914109589 0.0310145965868627 -0.138097945555556 -0.162341385629412
"20" "fbodygyromeanz" -0.972278603529412 -0.950963363939394 -0.911409911643836 -0.108892495684314 0.257037841093333 0.115076640798039
"20" "fbodyaccmagmean" -0.952827071323529 -0.946913451666667 -0.921225595205479 -0.00353341793921569 0.151887747217778 -0.205009295196078
"20" "fbodybodyaccjerkmagmean" -0.979695458088235 -0.971730462575758 -0.940007897123288 0.0545269493972549 0.0137917152644444 -0.215014031556863
"20" "fbodybodygyromagmean" -0.969832241176471 -0.953399068181818 -0.879437674794521 -0.0520065599062745 -0.100566103524444 -0.286627716823529
"20" "fbodybodygyrojerkmagmean" -0.981119820588235 -0.976108353787879 -0.929600007123288 -0.180365335498431 -0.311668472555556 -0.450393446470588
"21" "tbodyaccmeanx" 0.271325472455556 0.277539616823529 0.27695224258427 0.279183526730769 0.3014610196 0.265194544680851
"21" "tbodyaccmeany" -0.0184233048415556 -0.0144009705494118 -0.0167084730205618 -0.0181610317526923 -0.0173195390157778 -0.0237218695148936
"21" "tbodyaccmeanz" -0.103253832233333 -0.112057887741176 -0.110417855808989 -0.104319332403846 -0.09816866218 -0.125414265340426
"21" "tgravityaccmeanx" -0.174349174822222 0.940031368 0.881213341910112 0.862524800961538 0.872683205555556 0.781177210851064
"21" "tgravityaccmeany" 0.599992678 0.0215206708823529 -0.346155558876404 -0.370984549423077 -0.356673289555556 -0.432309617446809
"21" "tgravityaccmeanz" 0.788251027111111 -0.0567766060705882 -0.207685689775281 -0.220947960192308 -0.187870253333333 -0.309735038510638
"21" "tbodyaccjerkmeanx" 0.0820150201077778 0.0757109789882353 0.0754543858764045 0.0782251820211538 0.0901452883333333 0.104034223065957
"21" "tbodyaccjerkmeany" 0.0119943671007778 0.0121020139594259 0.0100621171270225 0.00235197553846154 -0.0213998492444444 -0.0156290073042553
"21" "tbodyaccjerkmeanz" -0.0139053438591111 -0.000175352166235294 -0.00332093673865168 -0.0101813421307692 -0.0125551085533333 -0.0360115472978723
"21" "tbodygyromeanx" -0.0305126188777778 -0.0198712820612471 -0.0191731896359551 -0.0459323393842308 -0.126388023595556 0.062608688893617
"21" "tbodygyromeany" -0.113800486377778 -0.0653077503317647 -0.0738115865407865 -0.0590294439942308 0.0162145300888889 -0.155622431382979
"21" "tbodygyromeanz" 0.0980906517 0.0831326042823529 0.0864863265393258 0.0983715930038462 0.148610020955556 -0.00546829763829787
"21" "tbodygyrojerkmeanx" -0.0964118375066667 -0.101114775129412 -0.103199796370787 -0.0868767709153846 -0.0726461849022222 -0.144351492595745
"21" "tbodygyrojerkmeany" -0.0346275066055556 -0.0391483428502824 -0.0404300756516854 -0.0515650260576923 -0.07359521674 -0.0132022768074468
"21" "tbodygyrojerkmeanz" -0.0601398663555556 -0.0526409877294118 -0.0538211740234831 -0.0621192104076923 -0.0788436473888889 -0.00694066389361702
"21" "tbodyaccmagmean" -0.952596583222222 -0.974734999411765 -0.958774298089888 -0.123455661519231 0.245771699004444 -0.0810453188106383
"21" "tgravityaccmagmean" -0.952596583222222 -0.974734999411765 -0.958774298089888 -0.123455661519231 0.245771699004444 -0.0810453188106383
"21" "tbodyaccjerkmagmean" -0.982800330555556 -0.985947225176471 -0.974765161910112 -0.148138991523077 -0.0802241799933333 -0.355047693617021
"21" "tbodygyromagmean" -0.949278890222222 -0.964971113764706 -0.949837151797753 -0.284775644807692 -0.184850019535556 -0.168982721146809
"21" "tbodygyrojerkmagmean" -0.985915906888889 -0.990307349882353 -0.976857084157303 -0.426930725 -0.452828682444444 -0.577935642978723
"21" "fbodyaccmeanx" -0.968234375555556 -0.990610228 -0.978327686179775 -0.273496158519231 0.104323529982222 -0.319169340234043
"21" "fbodyaccmeany" -0.960069247 -0.968060947058824 -0.949694904269663 0.0338465813711538 0.181138042506667 0.0221598658106383
"21" "fbodyaccmeanz" -0.961772190555556 -0.970859342941176 -0.960274142134831 -0.300309066730769 -0.0769713066866667 -0.321712974042553
"21" "fbodyaccjerkmeanx" -0.984188841222222 -0.989759187058823 -0.976803010674157 -0.200442011365385 -0.0377894711288889 -0.436839580425532
"21" "fbodyaccjerkmeany" -0.972039417111111 -0.979180438588235 -0.964503015505618 -0.112564739084615 -0.107306347733333 -0.205067301297872
"21" "fbodyaccjerkmeanz" -0.981630805333333 -0.983434322941176 -0.974780645393258 -0.405700157884615 -0.196838264546667 -0.519815170851064
"21" "fbodygyromeanx" -0.973410473 -0.984893559764706 -0.956989964269663 -0.246657382884615 -0.366748752888889 -0.446974007021277
"21" "fbodygyromeany" -0.964968005222222 -0.979830938 -0.960082591123596 -0.371744086730769 -0.308879866288889 -0.446691581702128
"21" "fbodygyromeanz" -0.980811216111111 -0.976839728941176 -0.959432562359551 -0.283262474865385 -0.238221682666667 -0.155762354829787
"21" "fbodyaccmagmean" -0.953769071222222 -0.974829227058824 -0.962291334157303 -0.251266388923077 0.239895893822222 -0.257894449148936
"21" "fbodybodyaccjerkmagmean" -0.978444123888889 -0.985342358705882 -0.970634296404494 -0.144009889665385 0.112442619741778 -0.355443706553191
"21" "fbodybodygyromagmean" -0.962349012888889 -0.977839702352941 -0.956723022359551 -0.409516081153846 -0.406392284444444 -0.475369886808511
"21" "fbodybodygyrojerkmagmean" -0.982993315111111 -0.990014272588235 -0.976126760674157 -0.4995972025 -0.490804948444444 -0.628915748723404
"22" "tbodyaccmeanx" 0.279959721194444 0.273583822709677 0.279053861587302 0.27886459 0.284458963861111 0.248391534566667
"22" "tbodyaccmeany" -0.0142629864502778 -0.0123468446419355 -0.0158563207496825 -0.0167213607957174 -0.0197999371686389 -0.0268622561133333
"22" "tbodyaccmeanz" -0.110800924652778 -0.105827369516129 -0.104967423820635 -0.107112510934783 -0.1074157796 -0.117550861738095
"22" "tgravityaccmeanx" -0.418494577083333 0.839305928709677 0.954064297619048 0.936096410434783 0.921820641944444 0.889454382857143
"22" "tgravityaccmeany" 0.632484075694444 0.208553884 -0.226418773650794 -0.259644937173913 -0.222215179444444 -0.33682691
"22" "tgravityaccmeanz" 0.771903907083333 0.315551492322581 0.0323824977714286 0.0233780056086957 0.0412987957222222 -0.0957978990316667
"22" "tbodyaccjerkmeanx" 0.0752202242222222 0.0807687311935484 0.0752322891746032 0.0627777634002174 0.101584640833333 0.0877172239047619
"22" "tbodyaccjerkmeany" 0.00459834754236111 -0.000842715149193548 0.0107286964173016 0.0356746339782609 0.0211126110833333 0.0367082966285714
"22" "tbodyaccjerkmeanz" -0.00467438744166667 -0.0126852481958065 -0.00626291653857143 0.00443691445434783 0.0112499015 -0.033616970907381
"22" "tbodygyromeanx" -0.0208311371125 -0.0360430675032258 -0.0275201762126984 0.0007771571 -0.0779611213138889 0.13497880785381
"22" "tbodygyromeany" -0.09257231175 -0.0793617444354839 -0.0690067688269841 -0.0960880731804348 -0.0697154455833333 -0.181458414495238
"22" "tbodygyromeanz" 0.145003879319444 0.0804426775241936 0.0733466563174603 0.0775266594847826 0.0500708760555556 0.0157359244619048
"22" "tbodygyrojerkmeanx" -0.100203934722222 -0.0986493161935484 -0.0975013472380952 -0.132977562363043 -0.0901744530194444 -0.148450080695476
"22" "tbodygyrojerkmeany" -0.037608730565 -0.0423409822741935 -0.0420998733444444 -0.0321910702173913 -0.0355171408083333 -0.0381312609738095
"22" "tbodygyrojerkmeanz" -0.0702723568194445 -0.0517193986693548 -0.0513179245555556 -0.0569812455608696 -0.0481460161016667 -0.067457054547619
"22" "tbodyaccmagmean" -0.934993799305556 -0.942167353870968 -0.954807661269841 0.0722419121669565 0.330999221944444 0.210282608333333
"22" "tgravityaccmagmean" -0.934993799305556 -0.942167353870968 -0.954807661269841 0.0722419121669565 0.330999221944444 0.210282608333333
"22" "tbodyaccjerkmagmean" -0.971169779305556 -0.979303714032258 -0.975876006507936 0.02291996735 -0.0179784626888889 -0.0957840344357143
"22" "tbodygyromagmean" -0.926616373333333 -0.942077432741935 -0.931624303968254 -0.210608043717391 -0.161333309783333 -0.1280319236
"22" "tbodygyrojerkmagmean" -0.981716936388889 -0.98547603483871 -0.978603529206349 -0.461999528913043 -0.459579670833333 -0.568111869047619
"22" "fbodyaccmeanx" -0.953758542777778 -0.978505368225806 -0.980373909206349 -0.0994928588891304 0.195348406222222 -0.0553996485285714
"22" "fbodyaccmeany" -0.925524703472222 -0.939546007903226 -0.929161387619048 0.145367520371739 0.225766560777778 0.13068653882619
"22" "fbodyaccmeanz" -0.954219235555556 -0.946635312419355 -0.957101794126984 -0.25521651373913 -0.322795653888889 -0.228019952309524
"22" "fbodyaccjerkmeanx" -0.969570326944444 -0.980944505967742 -0.974969214761905 -0.0367047077608696 0.0383364203555556 -0.0382449785166667
"22" "fbodyaccjerkmeany" -0.954833264305556 -0.963129472580645 -0.952141454126984 0.159995613695652 -0.00309155313333333 -0.0751829281833333
"22" "fbodyaccjerkmeanz" -0.970918941666667 -0.975330718709677 -0.977567430952381 -0.281973435652174 -0.419534253611111 -0.414448875714286
"22" "fbodygyromeanx" -0.95336692 -0.977266731129032 -0.917018098571429 -0.144648652152174 -0.0954349339722222 -0.19545699252381
"22" "fbodygyromeany" -0.964698258611111 -0.959161754193548 -0.97068244031746 -0.501176901956522 -0.525006840277778 -0.523943751666667
"22" "fbodygyromeanz" -0.942570240416667 -0.948367052258065 -0.962327765238095 -0.083501182326087 -0.194915698805556 -0.199313066142857
"22" "fbodyaccmagmean" -0.929818990972222 -0.943078237096774 -0.949044483015873 -0.0241584964891304 0.155526858911111 -0.0866905123880952
"22" "fbodybodyaccjerkmagmean" -0.962654791527778 -0.968908297096774 -0.959743877936508 0.0659727285 0.0224783539805556 -0.0458020362119048
"22" "fbodybodygyromagmean" -0.946055840972222 -0.951952767258065 -0.932065270793651 -0.438378722826087 -0.338417326388889 -0.369902
"22" "fbodybodygyrojerkmagmean" -0.976638980972222 -0.977775448387097 -0.968377798253968 -0.553946121521739 -0.583510518055556 -0.667996003333333
"23" "tbodyaccmeanx" 0.274038007986111 0.273351251617647 0.277899323235294 0.273211884237288 0.289897411148148 0.249995171031373
"23" "tbodyaccmeany" -0.0216553835833333 -0.0133945015676471 -0.0177475547867647 -0.0183618711932203 -0.0162111457238889 -0.0323844029237255
"23" "tbodyaccmeanz" -0.104256776291667 -0.103808679294118 -0.1105970177575 -0.113382994084746 -0.0988123712574074 -0.126890616782353
"23" "tgravityaccmeanx" -0.391564962777778 0.936509242941176 0.919857125882353 0.939809688644068 0.923711401296296 0.843438810196078
"23" "tgravityaccmeany" 0.438434067361111 0.1217510625 -0.117401359697059 -0.16176137 -0.110028841648148 -0.214481808235294
"23" "tgravityaccmeanz" 0.918782825277778 0.0630111556279412 -0.223631180906765 -0.160763360338983 -0.153671532259259 -0.35593445
"23" "tbodyaccjerkmeanx" 0.0831787608333333 0.0770022352205882 0.0750206478676471 0.0987319085964407 0.0578010605648148 0.0723649984647059
"23" "tbodyaccjerkmeany" 0.01535144005125 0.0101351394211029 0.0105861517936765 0.0148955926864407 0.0375005150740741 0.039986286827451
"23" "tbodyaccjerkmeanz" -0.00628235060277778 -0.00148823351367647 -0.00529260911370588 -0.00190810641525424 -0.000982717101851849 0.0159234167843137
"23" "tbodygyromeanx" -0.0113399724663889 -0.0472583464367647 -0.0327397745133823 -0.0631156870355932 -0.0578230190203704 0.0957940245941176
"23" "tbodygyromeany" -0.105052917 -0.0684325551029412 -0.0652264793213235 -0.0640197920966102 -0.0853077464277778 -0.111564389137255
"23" "tbodygyromeanz" 0.111078594708333 0.0645673209117647 0.0816888999117647 0.10770045065339 0.0953602497222222 -0.0325557522333333
"23" "tbodygyrojerkmeanx" -0.102024922819444 -0.0967422192647059 -0.0981481050441177 -0.0578128239067797 -0.117725824412963 -0.109913094117647
"23" "tbodygyrojerkmeany" -0.0372449750569444 -0.0434602554691176 -0.0416774165735294 -0.0516704755661017 -0.0352891614740741 -0.0523943787039216
"23" "tbodygyrojerkmeanz" -0.0621991626111111 -0.0485561086867647 -0.0548226277867647 -0.0903002524369492 -0.0293255016148148 -0.0924998531372549
"23" "tbodyaccmagmean" -0.962959196805556 -0.944080772941176 -0.957212267058824 -0.0988770198220339 0.127211137694444 -0.0117536873784314
"23" "tgravityaccmagmean" -0.962959196805556 -0.944080772941176 -0.957212267058824 -0.0988770198220339 0.127211137694444 -0.0117536873784314
"23" "tbodyaccjerkmagmean" -0.987010197361111 -0.982375503382353 -0.978671485441176 -0.0670819655881356 0.112982475627778 -0.311143885098039
"23" "tbodygyromagmean" -0.949418000972222 -0.936593426911765 -0.938430293382353 -0.0120968259523729 0.0390915481555556 -0.156527148792745
"23" "tbodygyrojerkmagmean" -0.984557478611111 -0.986514066029412 -0.9763992525 0.0115305410508475 -0.0463117766203704 -0.504367150588235
"23" "fbodyaccmeanx" -0.970037238333333 -0.986325670882353 -0.983627197058824 -0.275404187920339 0.205428216353704 -0.272605689568627
"23" "fbodyaccmeany" -0.982072295833333 -0.953460406470588 -0.962831825294118 -0.0724367317966102 0.0959432893981482 -0.0769773944803922
"23" "fbodyaccmeanz" -0.977515213888889 -0.942031166764706 -0.945170568823529 0.0814081078542373 0.280518877574074 -0.070577489272549
"23" "fbodyaccjerkmeanx" -0.986204659166667 -0.984550863529412 -0.983283252058823 -0.290410454881356 0.201542909494444 -0.365642513176471
"23" "fbodyaccjerkmeany" -0.988230264166667 -0.978136218235294 -0.975176561617647 -0.155488720747458 -0.0724504562777778 -0.326236287627451
"23" "fbodyaccjerkmeanz" -0.982415511805556 -0.972656226029412 -0.969610229705882 -0.0572021324745763 0.157775692377778 -0.346605238039216
"23" "fbodygyromeanx" -0.979676078055556 -0.977149986617647 -0.947510436323529 -0.337619203050847 -0.214730713222222 -0.430239229235294
"23" "fbodygyromeany" -0.96846913625 -0.957920288823529 -0.952781164558824 0.195569461920339 0.328817010088889 -0.290447408901961
"23" "fbodygyromeanz" -0.984238807777778 -0.965428833529412 -0.967939565 -0.194970369294915 -0.141266888477778 -0.163001294113725
"23" "fbodyaccmagmean" -0.967747053194444 -0.945837830147059 -0.957986177058823 -0.0942606311677966 0.364829993351852 -0.231382662235294
"23" "fbodybodyaccjerkmagmean" -0.985905703888889 -0.974121466764706 -0.973798155735294 -0.0180705701559322 0.335009724333333 -0.302968064764706
"23" "fbodybodygyromagmean" -0.966239347916667 -0.952293277205882 -0.944583829705882 0.185078207383051 0.150825734842593 -0.380388292223529
"23" "fbodybodygyrojerkmagmean" -0.981846854305556 -0.980707211470588 -0.972598810882353 0.146618569064407 0.0746754643666667 -0.51871565
"24" "tbodyaccmeanx" 0.272850494930556 0.273475690147059 0.280348883913043 0.276980816034483 0.288631208909091 0.269881106779661
"24" "tbodyaccmeany" -0.0173555210111111 -0.0131255097938235 -0.0144785340348986 -0.0225446400534483 -0.0145730348310909 -0.0251979434569492
"24" "tbodyaccmeanz" -0.107236237236111 -0.103041061426471 -0.108222553855072 -0.110595952913793 -0.104818820272727 -0.114248610966102
"24" "tgravityaccmeanx" -0.359292534027778 0.919637604411765 0.96644228 0.95970108137931 0.950883416727273 0.906369500508475
"24" "tgravityaccmeany" 0.738430699305556 0.182254651955882 -0.145201300942029 -0.115116241810345 -0.128326710927273 -0.237498409152542
"24" "tgravityaccmeanz" 0.683839909722222 0.109559621020588 -0.0530585403536232 -0.140910029827586 -0.140123155018182 -0.227134869152542
"24" "tbodyaccjerkmeanx" 0.08072123275 0.0763318528529412 0.0746177416521739 0.0731938975362069 0.0802619828545455 0.0862310100338983
"24" "tbodyaccjerkmeany" 0.0119819524179167 0.00476702575745588 0.0109839689101449 0.0121254591034483 -0.00447316273690909 -0.0150816047830508
"24" "tbodyaccjerkmeanz" -0.00589225849902778 -0.00113300171426471 -0.00358774904913043 -0.0116401387758621 -0.00846915857363636 -0.0132353651798305
"24" "tbodygyromeanx" -0.0143679929444444 -0.0356229619955882 -0.0278611511434783 -0.0545126870724138 -0.0867069010690909 0.0883163772152542
"24" "tbodygyromeany" -0.0955538053611111 -0.0750132697044118 -0.0692546674492754 -0.0658435879913793 -0.0542300245127273 -0.105932947294915
"24" "tbodygyromeanz" 0.111730746333333 0.0800440230882353 0.077124614942029 0.0972006320344828 0.111973650603636 0.0248290702830508
"24" "tbodygyrojerkmeanx" -0.102813809652778 -0.0951782658382353 -0.0991947719855072 -0.0625311679982759 -0.0914145014654545 -0.146800845605424
"24" "tbodygyrojerkmeany" -0.0382323710416667 -0.040616936 -0.0431738608 -0.0502895008551724 -0.0291766311418182 -0.0317350582050847
"24" "tbodygyrojerkmeanz" -0.0624116966805556 -0.051596655125 -0.0517180379565217 -0.0739835516362069 -0.0412055411490909 -0.0498427228983051
"24" "tbodyaccmagmean" -0.9718540425 -0.968979156470588 -0.950061017681159 -0.299983613965517 -0.0737699163072727 -0.226402822033898
"24" "tgravityaccmagmean" -0.9718540425 -0.968979156470588 -0.950061017681159 -0.299983613965517 -0.0737699163072727 -0.226402822033898
"24" "tbodyaccjerkmagmean" -0.985529270555556 -0.985555822352941 -0.977620953913043 -0.399722201034483 -0.263106944836364 -0.488487620508475
"24" "tbodygyromagmean" -0.953791512638889 -0.964633252352941 -0.954518594057971 -0.403064156896552 -0.304965806363636 -0.33443583979661
"24" "tbodygyrojerkmagmean" -0.982780873888889 -0.991306424705882 -0.982387268985507 -0.507824745862069 -0.497152238363636 -0.658751629152542
"24" "fbodyaccmeanx" -0.975893687083333 -0.989529506764706 -0.984183633623188 -0.492419802586207 -0.222324293454545 -0.395790553898305
"24" "fbodyaccmeany" -0.980830362083333 -0.962773200147059 -0.948970158405797 -0.203193741396552 -0.0861829752472727 -0.252412541966102
"24" "fbodyaccmeanz" -0.976634815694444 -0.966991781176471 -0.953817599275362 -0.344493013448276 -0.173825083587273 -0.312792211016949
"24" "fbodyaccjerkmeanx" -0.985998546805556 -0.988857403235294 -0.98116164057971 -0.509628168793103 -0.376175794909091 -0.515644617288136
"24" "fbodyaccjerkmeany" -0.982140613888889 -0.979228238382353 -0.967720592463768 -0.352829307068966 -0.2258243574 -0.527604243559322
"24" "fbodyaccjerkmeanz" -0.981549689583333 -0.981971300147059 -0.974170468405797 -0.469920224310345 -0.250000183381818 -0.48339098779661
"24" "fbodygyromeanx" -0.976570564027778 -0.985676523823529 -0.958540187246377 -0.468295081206897 -0.272469211854545 -0.503188684915254
"24" "fbodygyromeany" -0.966111980277778 -0.981200181176471 -0.970426493768116 -0.479841432931034 -0.433475431818182 -0.546620981186441
"24" "fbodygyromeanz" -0.981093036111111 -0.974686891029412 -0.970133388405797 -0.39144792137931 -0.396286646363636 -0.372182912033898
"24" "fbodyaccmagmean" -0.973171068055556 -0.968905031470588 -0.960066088115942 -0.434618912068966 -0.0231701626603636 -0.322300989322034
"24" "fbodybodyaccjerkmagmean" -0.983108084305556 -0.984469962941177 -0.972251355217391 -0.418641046896552 -0.200830137109091 -0.429800778813559
"24" "fbodybodygyromagmean" -0.964001383472222 -0.977973720735294 -0.963922314202899 -0.534509163793103 -0.374298686727273 -0.564664994745763
"24" "fbodybodygyrojerkmagmean" -0.978596740694444 -0.990854751176471 -0.981119237826087 -0.571594392068966 -0.474449925818182 -0.64611467
"25" "tbodyaccmeanx" 0.250791828613699 0.278541482461538 0.278013701621622 0.278992759054054 0.291329666206897 0.277995411384615
"25" "tbodyaccmeany" -0.0188943663671233 -0.0147696808030769 -0.0163569730274324 -0.0186477624716216 -0.0210170522987931 -0.0269863524264615
"25" "tbodyaccmeanz" -0.100428830260274 -0.109160440476923 -0.107352957594595 -0.108737636297297 -0.107192376965517 -0.126210440292308
"25" "tgravityaccmeanx" -0.461102531369863 0.865686078153846 0.929794733108108 0.937483114459459 0.929627532241379 0.927693239538462
